,matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
85981,5873,2.4.1,1,Jos Buttler,509,True,Parthiv Patel,44,Ankit Soni,4320,True,SEAM,24.282,,0,0,0,,-0.514,1.74,-0.646,0.417,33.0,37.0
85982,5873,2.4.2,2,Jos Buttler,509,True,Parthiv Patel,44,Ankit Soni,4320,True,SEAM,24.472,,0,0,0,,-0.551,5.062,-0.928,0.868,32.0,36.0
85983,5873,2.4.3,3,Jos Buttler,509,True,Parthiv Patel,44,Ankit Soni,4320,True,SEAM,24.892,,1,1,1,,-0.482,2.237,-0.413,0.474,43.0,80.0
86084,5873,3.1.1,1,Jos Buttler,509,True,Kieron Pollard,210,James Faulkner,193,False,SEAM,-1.0,,1,1,1,,,,,,,
86088,5873,3.1.5,5,Jos Buttler,509,True,Parthiv Patel,44,James Faulkner,193,False,SEAM,-1.0,c Ishan Kishan b James Faulkner,0,0,0,,,,,,,
86626,5876,2.1.4,4,Jos Buttler,509,True,Nitish Rana,2738,Aniket Choudhary,1111,False,SEAM,38.269,,1,1,1,,-0.22,7.828,-0.5,0.689,36.0,33.0
86635,5876,2.3.1,1,Jos Buttler,509,True,Nitish Rana,2738,Adam Milne,434,True,FAST_SEAM,40.05,,4,4,4,,-0.484,6.239,-0.379,0.6,32.0,89.0
86636,5876,2.3.2,2,Jos Buttler,509,True,Nitish Rana,2738,Adam Milne,434,True,FAST_SEAM,37.788,,4,4,4,,-0.643,11.882,-0.627,1.629,86.0,68.0
86637,5876,2.3.3,3,Jos Buttler,509,True,Nitish Rana,2738,Adam Milne,434,True,FAST_SEAM,40.426,,1,1,1,,-0.605,9.214,-0.521,0.969,38.0,9.0
86641,5876,2.3.7,6,Jos Buttler,509,True,Nitish Rana,2738,Adam Milne,434,True,FAST_SEAM,39.655,,4,4,4,,-0.501,7.725,-0.38,0.715,11.0,55.0
86643,5876,2.4.2,2,Jos Buttler,509,True,Nitish Rana,2738,Aniket Choudhary,1111,False,SEAM,38.71,,2,2,2,,0.012,6.278,-0.174,0.565,48.0,89.0
86644,5876,2.4.3,3,Jos Buttler,509,True,Nitish Rana,2738,Aniket Choudhary,1111,False,SEAM,37.754,,0,0,0,,0.313,8.26,0.199,0.895,5.0,5.0
86645,5876,2.4.4,4,Jos Buttler,509,True,Nitish Rana,2738,Aniket Choudhary,1111,False,SEAM,38.33,,0,0,0,,0.278,11.008,0.123,1.457,5.0,5.0
86646,5876,2.4.5,5,Jos Buttler,509,True,Nitish Rana,2738,Aniket Choudhary,1111,False,SEAM,38.136,,1,1,1,,0.139,10.886,-0.153,1.277,36.0,35.0
86648,5876,2.5.1,1,Jos Buttler,509,True,Nitish Rana,2738,Sreenath Aravind,162,False,MEDIUM_SEAM,32.884,,1,1,1,,0.08,7.417,-0.288,0.736,40.0,58.0
86652,5876,2.5.5,5,Jos Buttler,509,True,Nitish Rana,2738,Sreenath Aravind,162,False,MEDIUM_SEAM,36.354,,4,4,4,,0.165,5.422,-0.038,0.612,38.0,90.0
86653,5876,2.5.6,6,Jos Buttler,509,True,Nitish Rana,2738,Sreenath Aravind,162,False,MEDIUM_SEAM,35.035,,1,0,0,Lb,0.486,9.25,0.251,1.065,42.0,34.0
86662,5876,2.7.3,3,Jos Buttler,509,True,Nitish Rana,2738,Shane Watson,227,True,MEDIUM_SEAM,34.86,,1,1,1,,-0.277,7.104,-0.132,0.812,64.0,79.0
86665,5876,2.7.6,6,Jos Buttler,509,True,Nitish Rana,2738,Shane Watson,227,True,MEDIUM_SEAM,36.251,,0,0,0,,-0.354,8.939,-0.224,0.986,41.0,24.0
92669,7897,1.15.1,1,Jos Buttler,509,True,Krishnappa Gowtham,3834,Siddarth Kaul,1086,True,MEDIUM_SEAM,37.814,,0,0,0,,-0.614,10.007,-0.538,1.098,5.0,5.0
92670,7897,1.15.2,2,Jos Buttler,509,True,Krishnappa Gowtham,3834,Siddarth Kaul,1086,True,MEDIUM_SEAM,37.586,,1,1,1,,-0.451,8.236,-0.295,0.814,62.0,75.0
92685,7897,1.17.5,4,Jos Buttler,509,True,Shreyas Gopal,1748,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,34.773,,1,1,1,,-0.316,8.519,-0.188,0.878,60.0,54.0
92687,7897,1.17.7,6,Jos Buttler,509,True,Shreyas Gopal,1748,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,-1.0,,1,1,1,,-0.107,5.449,0.092,0.553,78.0,59.0
93139,7899,1.15.3,3,Jos Buttler,509,True,Rahul Tripathi,3838,Mohammad Shami,94,True,FAST_SEAM,39.48,,0,0,0,,0.164,-1.215,0.112,0.222,40.0,54.0
93140,7899,1.15.4,4,Jos Buttler,509,True,Rahul Tripathi,3838,Mohammad Shami,94,True,FAST_SEAM,39.605,,1,1,1,,-0.082,3.121,0.039,0.314,64.0,45.0
93142,7899,1.15.6,6,Jos Buttler,509,True,Rahul Tripathi,3838,Mohammad Shami,94,True,FAST_SEAM,37.85,,1,1,1,,0.059,1.523,0.111,0.215,66.0,73.0
93152,7899,1.17.3,3,Jos Buttler,509,True,Rahul Tripathi,3838,Chris Morris,836,True,FAST_SEAM,38.209,,6,6,6,,-0.34,4.452,-0.279,0.51,78.0,84.0
93153,7899,1.17.4,4,Jos Buttler,509,True,Rahul Tripathi,3838,Chris Morris,836,True,FAST_SEAM,34.161,,0,0,0,,-0.615,7.507,-0.519,0.809,5.0,5.0
93154,7899,1.17.5,5,Jos Buttler,509,True,Rahul Tripathi,3838,Chris Morris,836,True,FAST_SEAM,37.043,,4,4,4,,-0.795,9.743,-1.069,1.25,14.0,15.0
93155,7899,1.17.6,6,Jos Buttler,509,True,Rahul Tripathi,3838,Chris Morris,836,True,FAST_SEAM,39.316,,1,0,0,Lb,0.411,-1.049,0.335,0.204,41.0,26.0
93156,7899,1.18.1,1,Jos Buttler,509,True,Rahul Tripathi,3838,Mohammad Shami,94,True,FAST_SEAM,38.203,,6,6,6,,-0.007,5.216,0.099,0.539,16.0,76.0
93157,7899,1.18.2,2,Jos Buttler,509,True,Rahul Tripathi,3838,Mohammad Shami,94,True,FAST_SEAM,38.507,,0,0,0,,0.213,4.941,0.45,0.523,68.0,30.0
93158,7899,1.18.3,3,Jos Buttler,509,True,Rahul Tripathi,3838,Mohammad Shami,94,True,FAST_SEAM,38.609,,0,0,0,,0.788,-0.202,0.775,0.068,5.0,5.0
93159,7899,1.18.4,4,Jos Buttler,509,True,Rahul Tripathi,3838,Mohammad Shami,94,True,FAST_SEAM,34.534,b Mohammad Shami,0,0,0,,-0.031,2.979,0.023,0.286,0.0,0.0
94269,7904,1.16.6,4,Jos Buttler,509,True,Sanju Samson,258,Umesh Yadav,59,True,FAST_SEAM,38.721,,2,2,2,,-0.116,5.011,0.144,0.481,73.0,79.0
94270,7904,1.16.7,5,Jos Buttler,509,True,Sanju Samson,258,Umesh Yadav,59,True,FAST_SEAM,36.701,,1,1,1,,-0.376,8.656,-0.134,0.968,40.0,52.0
94275,7904,1.17.4,4,Jos Buttler,509,True,Sanju Samson,258,Chris Woakes,967,True,FAST_SEAM,38.364,,1,1,1,,-0.461,1.384,-0.433,0.183,15.0,28.0
94277,7904,1.17.6,6,Jos Buttler,509,True,Sanju Samson,258,Chris Woakes,967,True,FAST_SEAM,36.433,,6,6,6,,-0.405,9.223,0.059,0.993,92.0,65.0
94281,7904,1.18.4,4,Jos Buttler,509,True,Sanju Samson,258,Kulwant Khejroliya,3835,False,FAST_SEAM,38.08,,1,1,1,,-0.529,0.578,-0.57,0.089,13.0,38.0
94284,7904,1.19.1,1,Jos Buttler,509,True,Sanju Samson,258,Chris Woakes,967,True,FAST_SEAM,39.628,,2,2,2,,-0.159,-0.573,-0.179,0.124,14.0,27.0
94285,7904,1.19.2,2,Jos Buttler,509,True,Sanju Samson,258,Chris Woakes,967,True,FAST_SEAM,39.566,c Virat Kohli b Chris Woakes,0,0,0,,0.012,0.46,0.034,0.082,0.0,0.0
95245,7908,1.19.4,4,Jos Buttler,509,True,Dhawal Kulkarni,101,Tom Curran,3646,True,FAST_SEAM,38.351,,2,1,2,Nb,-0.261,6.025,-0.024,0.533,42.0,68.0
95247,7908,1.19.6,5,Jos Buttler,509,True,Dhawal Kulkarni,101,Tom Curran,3646,True,FAST_SEAM,-1.0,,2,2,2,,-0.774,5.52,-0.77,0.623,37.0,75.0
95248,7908,1.19.7,6,Jos Buttler,509,True,Dhawal Kulkarni,101,Tom Curran,3646,True,FAST_SEAM,36.701,,4,4,4,,-0.329,-0.706,-0.345,0.148,51.0,86.0
95250,7908,1.20.2,2,Jos Buttler,509,True,Dhawal Kulkarni,101,Shivam Mavi,3779,True,FAST_SEAM,39.738,,2,2,2,,0.383,12.399,-0.403,1.248,74.0,50.0
95251,7908,1.20.3,3,Jos Buttler,509,True,Dhawal Kulkarni,101,Shivam Mavi,3779,True,FAST_SEAM,29.766,,1,0,1,Wd,-0.893,2.625,-1.173,0.325,0.0,0.0
95252,7908,1.20.4,3,Jos Buttler,509,True,Dhawal Kulkarni,101,Shivam Mavi,3779,True,FAST_SEAM,29.372,,1,0,1,Wd,-0.758,5.182,-1.401,0.459,0.0,0.0
95253,7908,1.20.5,3,Jos Buttler,509,True,Dhawal Kulkarni,101,Shivam Mavi,3779,True,FAST_SEAM,38.267,,0,0,0,,0.222,11.858,-0.635,1.557,0.0,0.0
95254,7908,1.20.6,4,Jos Buttler,509,True,Dhawal Kulkarni,101,Shivam Mavi,3779,True,FAST_SEAM,29.739,,1,0,1,Wd,-0.96,4.774,-1.579,0.461,0.0,0.0
95255,7908,1.20.7,4,Jos Buttler,509,True,Dhawal Kulkarni,101,Shivam Mavi,3779,True,FAST_SEAM,38.685,,2,2,2,,-0.555,4.527,-0.978,0.435,12.0,34.0
95256,7908,1.20.8,5,Jos Buttler,509,True,Dhawal Kulkarni,101,Shivam Mavi,3779,True,FAST_SEAM,38.403,run out (Shubman Gill/Shivam Mavi),1,1,1,,-0.351,4.085,-0.706,0.335,37.0,77.0
95257,7908,1.20.9,6,Jos Buttler,509,True,Jaydev Unadkat,86,Shivam Mavi,3779,True,FAST_SEAM,30.439,,0,0,0,,-0.544,5.162,-1.022,0.353,0.0,0.0
95781,7910,2.5.4,4,Jos Buttler,509,True,Ben Stokes,1154,Deepak Chahar,140,True,MEDIUM_SEAM,38.625,,1,1,1,,-0.333,11.053,-0.192,1.19,68.0,21.0
95787,7910,2.6.4,4,Jos Buttler,509,True,Ben Stokes,1154,Shane Watson,227,True,MEDIUM_SEAM,36.84,,0,0,0,,-0.597,8.036,-0.687,0.921,5.0,5.0
95788,7910,2.6.5,5,Jos Buttler,509,True,Ben Stokes,1154,Shane Watson,227,True,MEDIUM_SEAM,38.366,,0,0,0,,-0.898,3.203,-0.883,0.379,5.0,5.0
95789,7910,2.6.6,6,Jos Buttler,509,True,Ben Stokes,1154,Shane Watson,227,True,MEDIUM_SEAM,34.131,,0,0,0,,-0.56,6.368,-0.537,0.717,5.0,5.0
95791,7910,2.7.2,2,Jos Buttler,509,True,Ben Stokes,1154,Deepak Chahar,140,True,MEDIUM_SEAM,30.658,,1,0,1,Wd,0.249,4.925,0.52,0.55,5.0,5.0
95792,7910,2.7.3,2,Jos Buttler,509,True,Ben Stokes,1154,Deepak Chahar,140,True,MEDIUM_SEAM,38.042,,1,0,1,Wd,-0.32,13.234,0.163,2.253,5.0,5.0
95793,7910,2.7.4,2,Jos Buttler,509,True,Ben Stokes,1154,Deepak Chahar,140,True,MEDIUM_SEAM,33.828,,2,2,2,,-0.295,6.129,-0.151,0.717,79.0,55.0
95794,7910,2.7.5,3,Jos Buttler,509,True,Ben Stokes,1154,Deepak Chahar,140,True,MEDIUM_SEAM,38.289,,1,1,1,,-0.185,6.005,-0.025,0.637,66.0,36.0
95796,7910,2.7.7,5,Jos Buttler,509,True,Ben Stokes,1154,Deepak Chahar,140,True,MEDIUM_SEAM,29.802,,1,1,1,,-0.62,10.046,-0.745,0.828,34.0,40.0
95805,7910,2.9.2,2,Jos Buttler,509,True,Ben Stokes,1154,Shane Watson,227,True,MEDIUM_SEAM,33.96,,1,1,1,,-0.547,6.73,-0.487,0.746,16.0,46.0
95808,7910,2.9.5,5,Jos Buttler,509,True,Ben Stokes,1154,Shane Watson,227,True,MEDIUM_SEAM,37.774,,1,0,1,Wd,-1.013,3.448,-1.023,0.395,5.0,5.0
95809,7910,2.9.6,5,Jos Buttler,509,True,Ben Stokes,1154,Shane Watson,227,True,MEDIUM_SEAM,34.209,,1,1,1,,-0.36,7.787,-0.043,0.69,62.0,14.0
95817,7910,2.11.1,1,Jos Buttler,509,True,Ben Stokes,1154,Dwayne Bravo,25,True,MEDIUM_SEAM,-1.0,c Imran Tahir b Dwayne Bravo,0,0,0,,-0.945,9.745,-0.757,0.966,0.0,0.0
96761,7914,2.15.2,2,Jos Buttler,509,True,Sanju Samson,258,Hardik Pandya,2740,True,MEDIUM_SEAM,-1.0,,1,1,1,,-0.73,6.853,-0.721,0.602,17.0,50.0
96764,7914,2.15.5,5,Jos Buttler,509,True,Sanju Samson,258,Hardik Pandya,2740,True,MEDIUM_SEAM,35.078,,0,0,0,,-0.561,5.908,-0.419,0.465,0.0,0.0
96765,7914,2.15.6,6,Jos Buttler,509,True,Sanju Samson,258,Hardik Pandya,2740,True,MEDIUM_SEAM,31.364,,2,2,2,,-0.674,8.44,-0.466,0.611,21.0,54.0
96772,7914,2.17.1,1,Jos Buttler,509,True,Sanju Samson,258,Jasprit Bumrah,1124,True,FAST_SEAM,36.601,,1,1,1,,-0.902,10.091,-0.589,1.122,19.0,50.0
96774,7914,2.17.3,3,Jos Buttler,509,True,Heinrich Klaasen,3869,Jasprit Bumrah,1124,True,FAST_SEAM,40.079,b Jasprit Bumrah,0,0,0,,-0.418,7.154,0.044,0.501,0.0,0.0
98442,7921,2.11.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Yusuf Pathan,96,False,SEAM,26.149,,1,1,1,,-0.166,7.032,0.045,0.813,59.0,81.0
98444,7921,2.11.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Yusuf Pathan,96,False,SEAM,26.23,,1,1,1,,0.051,5.253,0.313,0.655,56.0,29.0
98453,7921,2.13.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Yusuf Pathan,96,False,SEAM,26.153,,1,1,1,,-0.19,7.069,0.103,0.606,61.0,78.0
98457,7921,2.13.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Yusuf Pathan,96,False,SEAM,26.28,,2,2,2,,0.098,6.608,0.457,0.539,78.0,50.0
99364,7925,2.2.1,1,Jos Buttler,509,True,D'Arcy Short,3887,Trent Boult,969,False,FAST_SEAM,39.774,,1,1,1,,-0.061,7.879,-0.303,0.921,34.0,38.0
99367,7925,2.2.4,4,Jos Buttler,509,True,D'Arcy Short,3887,Trent Boult,969,False,FAST_SEAM,36.433,,0,0,0,,0.234,13.233,-0.496,1.724,5.0,5.0
99368,7925,2.2.5,5,Jos Buttler,509,True,D'Arcy Short,3887,Trent Boult,969,False,FAST_SEAM,35.952,,1,0,1,Wd,0.564,13.274,0.738,2.03,5.0,5.0
99369,7925,2.2.6,5,Jos Buttler,509,True,D'Arcy Short,3887,Trent Boult,969,False,FAST_SEAM,37.638,,1,1,1,,0.44,10.914,0.353,1.244,36.0,38.0
99371,7925,2.3.1,1,Jos Buttler,509,True,D'Arcy Short,3887,Avesh Khan,1561,True,FAST_SEAM,38.678,,6,6,6,,-0.249,3.825,-0.082,0.425,55.0,93.0
99372,7925,2.3.2,2,Jos Buttler,509,True,D'Arcy Short,3887,Avesh Khan,1561,True,FAST_SEAM,38.356,,6,6,6,,-0.538,9.485,-0.188,1.151,62.0,6.0
99373,7925,2.3.3,3,Jos Buttler,509,True,D'Arcy Short,3887,Avesh Khan,1561,True,FAST_SEAM,33.152,,0,0,0,,-0.882,9.956,-0.906,1.12,5.0,5.0
99374,7925,2.3.4,4,Jos Buttler,509,True,D'Arcy Short,3887,Avesh Khan,1561,True,FAST_SEAM,37.977,,6,6,6,,-0.543,9.596,-0.216,1.162,92.0,62.0
99375,7925,2.3.5,5,Jos Buttler,509,True,D'Arcy Short,3887,Avesh Khan,1561,True,FAST_SEAM,35.423,,4,4,4,,-0.65,9.381,-0.483,1.06,10.0,25.0
99376,7925,2.3.6,6,Jos Buttler,509,True,D'Arcy Short,3887,Avesh Khan,1561,True,FAST_SEAM,35.996,,1,1,1,,-0.555,8.177,-0.366,0.939,29.0,47.0
99377,7925,2.4.1,1,Jos Buttler,509,True,D'Arcy Short,3887,Liam Plunkett,1842,True,FAST_SEAM,32.896,,6,6,6,,-0.309,4.266,-0.17,0.524,10.0,70.0
99378,7925,2.4.2,2,Jos Buttler,509,True,D'Arcy Short,3887,Liam Plunkett,1842,True,FAST_SEAM,34.196,,1,1,1,,-0.773,10.55,-0.574,1.009,70.0,25.0
99380,7925,2.4.4,4,Jos Buttler,509,True,D'Arcy Short,3887,Liam Plunkett,1842,True,FAST_SEAM,37.645,,4,4,4,,-0.022,11.132,1.124,1.345,64.0,7.0
99381,7925,2.4.5,5,Jos Buttler,509,True,D'Arcy Short,3887,Liam Plunkett,1842,True,FAST_SEAM,34.667,,1,1,1,,-0.597,8.129,-0.383,1.001,26.0,43.0
99390,7925,2.6.2,2,Jos Buttler,509,True,D'Arcy Short,3887,Avesh Khan,1561,True,FAST_SEAM,40.155,,4,4,4,,0.438,-2.815,0.223,0.455,74.0,10.0
99391,7925,2.6.3,3,Jos Buttler,509,True,D'Arcy Short,3887,Avesh Khan,1561,True,FAST_SEAM,37.525,,1,1,1,,-0.516,8.678,-0.045,0.784,59.0,8.0
99393,7925,2.6.5,5,Jos Buttler,509,True,D'Arcy Short,3887,Avesh Khan,1561,True,FAST_SEAM,37.61,,6,6,6,,-0.55,9.567,-0.185,1.055,85.0,80.0
99394,7925,2.6.6,6,Jos Buttler,509,True,D'Arcy Short,3887,Avesh Khan,1561,True,FAST_SEAM,35.702,,0,0,0,,-0.71,11.323,-0.447,1.207,5.0,5.0
100642,7931,1.2.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Ankit Rajpoot,1106,False,SEAM,35.941,,4,4,4,,-0.517,10.797,-0.641,1.405,83.0,45.0
100643,7931,1.2.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Ankit Rajpoot,1106,False,SEAM,37.368,,0,0,0,,-0.332,9.007,-0.092,1.048,0.0,0.0
100644,7931,1.2.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Ankit Rajpoot,1106,False,SEAM,38.477,,4,0,0,B,-0.727,8.233,-1.072,1.022,0.0,0.0
100645,7931,1.2.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Ankit Rajpoot,1106,False,SEAM,37.718,,4,4,4,,-0.489,8.666,-0.4,1.022,12.0,27.0
100646,7931,1.2.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Ankit Rajpoot,1106,False,SEAM,38.168,,4,4,4,,-0.557,10.167,-0.22,1.223,83.0,50.0
100684,7931,1.9.2,2,Jos Buttler,509,True,Sanju Samson,258,Andrew Tye,1480,True,MEDIUM_SEAM,30.417,,2,2,2,,-0.505,7.78,-0.615,0.815,12.0,34.0
100685,7931,1.9.3,3,Jos Buttler,509,True,Sanju Samson,258,Andrew Tye,1480,True,MEDIUM_SEAM,30.28,,1,1,1,,-0.258,9.022,-0.216,1.004,71.0,43.0
100687,7931,1.9.5,5,Jos Buttler,509,True,Sanju Samson,258,Andrew Tye,1480,True,MEDIUM_SEAM,36.744,,0,0,0,,-0.439,12.171,0.008,2.035,0.0,0.0
100688,7931,1.9.6,6,Jos Buttler,509,True,Sanju Samson,258,Andrew Tye,1480,True,MEDIUM_SEAM,37.387,,4,4,4,,-0.258,10.366,0.085,1.334,78.0,31.0
100691,7931,1.10.3,3,Jos Buttler,509,True,Sanju Samson,258,Marcus Stoinis,964,True,MEDIUM_SEAM,38.128,,1,1,1,,-0.34,5.571,-0.175,0.579,37.0,59.0
100693,7931,1.10.5,5,Jos Buttler,509,True,Sanju Samson,258,Marcus Stoinis,964,True,MEDIUM_SEAM,37.991,,0,0,0,,-0.385,7.062,-0.252,0.802,0.0,0.0
100694,7931,1.10.6,6,Jos Buttler,509,True,Sanju Samson,258,Marcus Stoinis,964,True,MEDIUM_SEAM,37.649,,1,1,1,,-0.283,8.379,-0.092,0.896,39.0,45.0
100695,7931,1.11.1,1,Jos Buttler,509,True,Sanju Samson,258,Andrew Tye,1480,True,MEDIUM_SEAM,32.124,,1,0,0,Lb,0.405,2.581,0.546,0.358,0.0,0.0
100698,7931,1.11.4,4,Jos Buttler,509,True,Sanju Samson,258,Andrew Tye,1480,True,MEDIUM_SEAM,38.24,,1,1,1,,-0.385,-0.596,-0.399,0.097,53.0,54.0
101121,7933,1.1.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Marcus Stoinis,964,True,MEDIUM_SEAM,35.896,,2,2,2,,-0.471,3.786,-0.484,0.361,34.0,10.0
101122,7933,1.1.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Marcus Stoinis,964,True,MEDIUM_SEAM,37.725,,4,4,4,,-0.163,6.25,0.158,0.564,90.0,21.0
101123,7933,1.1.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Marcus Stoinis,964,True,MEDIUM_SEAM,37.323,,4,4,4,,-0.398,7.731,-0.147,0.817,52.0,96.0
101124,7933,1.1.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Marcus Stoinis,964,True,MEDIUM_SEAM,37.4,,0,0,0,,-0.193,6.034,0.052,0.597,62.0,53.0
101125,7933,1.1.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Marcus Stoinis,964,True,MEDIUM_SEAM,36.72,,0,0,0,,-0.425,7.367,-0.245,0.723,40.0,40.0
101132,7933,1.3.1,1,Jos Buttler,509,True,Ajinkya Rahane,135,Mohit Sharma,1107,False,SEAM,37.398,,4,4,4,,-0.349,10.836,-0.333,1.229,90.0,64.0
101133,7933,1.3.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Mohit Sharma,1107,False,SEAM,36.987,,1,1,1,,-0.574,9.28,-0.629,0.865,36.0,34.0
101140,7933,1.4.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Andrew Tye,1480,True,MEDIUM_SEAM,38.265,,1,1,1,,-0.235,6.067,-0.05,0.506,40.0,50.0
101142,7933,1.4.5,5,Jos Buttler,509,True,Krishnappa Gowtham,3834,Andrew Tye,1480,True,MEDIUM_SEAM,36.117,,1,1,1,,-0.357,8.638,-0.136,0.793,37.0,28.0
101144,7933,1.5.1,1,Jos Buttler,509,True,Krishnappa Gowtham,3834,Mohit Sharma,1107,False,SEAM,36.846,,0,0,0,,-0.551,9.191,-0.641,0.854,35.0,41.0
101145,7933,1.5.2,2,Jos Buttler,509,True,Krishnappa Gowtham,3834,Mohit Sharma,1107,False,SEAM,36.742,,1,0,1,Wd,-0.764,10.403,-1.212,1.001,5.0,5.0
101146,7933,1.5.3,2,Jos Buttler,509,True,Krishnappa Gowtham,3834,Mohit Sharma,1107,False,SEAM,37.268,,4,4,4,,-0.443,9.433,-0.5,0.865,16.0,15.0
101147,7933,1.5.4,3,Jos Buttler,509,True,Krishnappa Gowtham,3834,Mohit Sharma,1107,False,SEAM,38.526,,1,1,1,,-0.259,3.502,-0.208,0.339,60.0,54.0
101149,7933,1.5.6,5,Jos Buttler,509,True,Krishnappa Gowtham,3834,Mohit Sharma,1107,False,SEAM,33.598,,1,1,1,,-0.38,13.463,-0.317,1.888,88.0,41.0
101151,7933,1.6.1,1,Jos Buttler,509,True,Krishnappa Gowtham,3834,Andrew Tye,1480,True,MEDIUM_SEAM,32.94,,0,0,0,,-0.39,8.448,-0.274,0.912,34.0,39.0
101152,7933,1.6.2,2,Jos Buttler,509,True,Krishnappa Gowtham,3834,Andrew Tye,1480,True,MEDIUM_SEAM,37.55,,4,4,4,,-0.021,4.625,0.21,0.406,88.0,68.0
101153,7933,1.6.3,3,Jos Buttler,509,True,Krishnappa Gowtham,3834,Andrew Tye,1480,True,MEDIUM_SEAM,36.167,,4,4,4,,-0.745,6.67,-0.82,0.681,12.0,67.0
101154,7933,1.6.4,4,Jos Buttler,509,True,Krishnappa Gowtham,3834,Andrew Tye,1480,True,MEDIUM_SEAM,38.511,,1,1,1,,-0.001,2.653,0.088,0.242,61.0,52.0
101156,7933,1.6.6,6,Jos Buttler,509,True,Krishnappa Gowtham,3834,Andrew Tye,1480,True,MEDIUM_SEAM,31.235,,1,1,1,,-0.259,8.883,0.209,0.795,61.0,54.0
101157,7933,1.7.1,1,Jos Buttler,509,True,Krishnappa Gowtham,3834,Marcus Stoinis,964,True,MEDIUM_SEAM,35.064,,1,1,1,,-0.277,7.912,-0.031,0.802,78.0,51.0
101160,7933,1.7.4,4,Jos Buttler,509,True,Sanju Samson,258,Marcus Stoinis,964,True,MEDIUM_SEAM,36.151,,1,1,1,,-0.418,7.614,-0.334,0.826,14.0,36.0
101162,7933,1.7.6,6,Jos Buttler,509,True,Sanju Samson,258,Marcus Stoinis,964,True,MEDIUM_SEAM,37.11,,1,1,1,,0.023,3.928,0.198,0.368,73.0,74.0
101964,7936,2.1.1,1,Jos Buttler,509,True,Ben Stokes,1154,David Willey,2758,False,FAST_SEAM,36.942,,4,4,4,,-0.086,9.077,-0.384,0.868,10.0,21.0
101965,7936,2.1.2,2,Jos Buttler,509,True,Ben Stokes,1154,David Willey,2758,False,FAST_SEAM,37.229,,4,4,4,,-0.013,9.682,-0.549,0.934,12.0,63.0
101966,7936,2.1.3,3,Jos Buttler,509,True,Ben Stokes,1154,David Willey,2758,False,FAST_SEAM,37.639,,4,4,4,,-0.154,8.626,-0.627,0.889,14.0,16.0
101967,7936,2.1.4,4,Jos Buttler,509,True,Ben Stokes,1154,David Willey,2758,False,FAST_SEAM,38.282,,0,0,0,,-0.054,8.323,-0.479,0.862,44.0,34.0
101968,7936,2.1.5,5,Jos Buttler,509,True,Ben Stokes,1154,David Willey,2758,False,FAST_SEAM,38.11,,0,0,0,,0.265,9.597,0.144,1.137,5.0,5.0
101969,7936,2.1.6,6,Jos Buttler,509,True,Ben Stokes,1154,David Willey,2758,False,FAST_SEAM,36.649,,1,1,1,,0.195,9.429,-0.134,0.989,48.0,27.0
101994,7936,2.6.1,1,Jos Buttler,509,True,Sanju Samson,258,Shardul Thakur,1745,True,MEDIUM_SEAM,37.886,,0,0,0,,0.034,7.366,0.299,0.714,57.0,51.0
101995,7936,2.6.2,2,Jos Buttler,509,True,Sanju Samson,258,Shardul Thakur,1745,True,MEDIUM_SEAM,38.77,,1,1,1,,0.593,2.578,0.761,0.284,59.0,55.0
102016,7936,2.9.4,4,Jos Buttler,509,True,Sanju Samson,258,Shardul Thakur,1745,True,MEDIUM_SEAM,38.789,,0,0,0,,-0.221,8.709,-0.041,0.897,50.0,40.0
102017,7936,2.9.5,5,Jos Buttler,509,True,Sanju Samson,258,Shardul Thakur,1745,True,MEDIUM_SEAM,37.964,,2,2,2,,0.054,6.076,0.339,0.573,90.0,38.0
102018,7936,2.9.6,6,Jos Buttler,509,True,Sanju Samson,258,Shardul Thakur,1745,True,MEDIUM_SEAM,38.44,,0,0,0,,-0.49,9.446,-0.477,0.994,48.0,43.0
102024,7936,2.10.6,6,Jos Buttler,509,True,Sanju Samson,258,Dwayne Bravo,25,True,MEDIUM_SEAM,24.192,,2,2,2,,-0.17,5.212,0.03,0.572,63.0,69.0
