,matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
26644,652,2.16.5,5,Ravi Rampaul,594,True,Vinay Kumar,166,Lasith Malinga,211,True,FAST_SEAM,33.453,,4,4,4,,0.263,0.291,0.269,0.083,86.0,69.0
26645,652,2.16.6,6,Ravi Rampaul,594,True,Vinay Kumar,166,Lasith Malinga,211,True,FAST_SEAM,38.851,,0,0,0,,-0.154,3.173,-0.166,0.386,56.0,34.0
27549,656,2.2.1,1,Shaun Marsh,191,False,Mandeep Singh,72,Lasith Malinga,211,True,FAST_SEAM,38.389,,0,0,0,,-0.032,3.51,-0.125,0.37,35.0,44.0
27550,656,2.2.2,2,Shaun Marsh,191,False,Mandeep Singh,72,Lasith Malinga,211,True,FAST_SEAM,31.903,,1,1,1,,-0.125,7.328,0.006,0.681,62.0,14.0
27551,656,2.2.3,3,Mandeep Singh,72,True,Shaun Marsh,191,Lasith Malinga,211,True,FAST_SEAM,38.356,,4,4,4,,-0.055,7.711,-0.14,0.754,36.0,7.0
27552,656,2.2.4,4,Mandeep Singh,72,True,Shaun Marsh,191,Lasith Malinga,211,True,FAST_SEAM,38.48,,0,0,0,,-0.029,8.838,-0.01,0.88,66.0,32.0
27553,656,2.2.5,5,Mandeep Singh,72,True,Shaun Marsh,191,Lasith Malinga,211,True,FAST_SEAM,34.264,,0,0,0,,-0.428,2.94,-0.476,0.401,5.0,5.0
27554,656,2.2.6,6,Mandeep Singh,72,True,Shaun Marsh,191,Lasith Malinga,211,True,FAST_SEAM,33.729,b Lasith Malinga,0,0,0,,-0.118,1.834,-0.103,0.25,0.0,0.0
27569,656,2.5.2,2,Shaun Marsh,191,False,David Hussey,186,Lasith Malinga,211,True,FAST_SEAM,37.586,,1,1,1,,0.02,6.375,0.007,0.725,62.0,45.0
27570,656,2.5.3,3,David Hussey,186,False,Shaun Marsh,191,Lasith Malinga,211,True,FAST_SEAM,38.544,,4,4,4,,-0.34,6.632,-0.472,0.655,29.0,86.0
27571,656,2.5.4,4,David Hussey,186,False,Shaun Marsh,191,Lasith Malinga,211,True,FAST_SEAM,38.274,,1,1,1,,-0.213,9.353,-0.233,0.955,53.0,28.0
27572,656,2.5.5,5,Shaun Marsh,191,False,David Hussey,186,Lasith Malinga,211,True,FAST_SEAM,38.817,,1,1,1,,0.39,1.461,0.461,0.196,76.0,31.0
27573,656,2.5.6,6,David Hussey,186,False,Shaun Marsh,191,Lasith Malinga,211,True,FAST_SEAM,38.508,,4,4,4,,-0.173,13.512,0.276,1.283,94.0,33.0
27635,656,2.16.1,1,Piyush Chawla,76,False,David Miller,187,Lasith Malinga,211,True,FAST_SEAM,38.048,,1,1,1,,-0.118,3.58,-0.087,0.345,70.0,49.0
27636,656,2.16.2,2,David Miller,187,False,Piyush Chawla,76,Lasith Malinga,211,True,FAST_SEAM,34.479,,1,0,0,Lb,-0.363,2.422,-0.278,0.257,5.0,5.0
27637,656,2.16.3,3,Piyush Chawla,76,False,David Miller,187,Lasith Malinga,211,True,FAST_SEAM,38.442,,1,1,1,,0.127,4.194,0.222,0.484,68.0,51.0
27638,656,2.16.4,4,David Miller,187,False,Piyush Chawla,76,Lasith Malinga,211,True,FAST_SEAM,34.725,,1,0,1,Wd,-0.521,1.858,-0.47,0.359,5.0,5.0
27639,656,2.16.5,4,David Miller,187,False,Piyush Chawla,76,Lasith Malinga,211,True,FAST_SEAM,38.748,,1,1,1,,-0.073,3.781,-0.044,0.404,43.0,81.0
27640,656,2.16.6,5,Piyush Chawla,76,False,David Miller,187,Lasith Malinga,211,True,FAST_SEAM,32.285,,6,6,6,,0.175,4.923,0.343,0.587,56.0,95.0
27641,656,2.16.7,6,Piyush Chawla,76,False,David Miller,187,Lasith Malinga,211,True,FAST_SEAM,39.07,,0,0,0,,-0.089,2.959,-0.021,0.401,48.0,40.0
27654,656,2.19.1,1,Praveen Kumar,77,True,Parvinder Awana,254,Lasith Malinga,211,True,FAST_SEAM,38.344,,2,2,2,,-0.141,3.592,-0.097,0.406,83.0,56.0
27655,656,2.19.2,2,Praveen Kumar,77,True,Parvinder Awana,254,Lasith Malinga,211,True,FAST_SEAM,38.838,,0,0,0,,-0.42,3.048,-0.436,0.367,5.0,5.0
27656,656,2.19.3,3,Praveen Kumar,77,True,Parvinder Awana,254,Lasith Malinga,211,True,FAST_SEAM,38.629,,0,0,0,,-0.499,4.921,-0.533,0.497,5.0,5.0
27657,656,2.19.4,4,Praveen Kumar,77,True,Parvinder Awana,254,Lasith Malinga,211,True,FAST_SEAM,37.521,,6,6,6,,-0.135,4.987,-0.082,0.525,23.0,93.0
27659,656,2.19.6,6,Parvinder Awana,254,False,Praveen Kumar,77,Lasith Malinga,211,True,FAST_SEAM,38.805,,0,0,0,,-0.296,3.235,-0.273,0.262,34.0,39.0
28062,658,2.5.1,1,Kumar Sangakkara,27,False,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,38.275,,4,4,4,,-0.069,5.856,-0.067,0.534,16.0,66.0
28063,658,2.5.2,2,Kumar Sangakkara,27,False,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,38.362,,0,0,0,,0.214,8.502,0.518,0.684,64.0,34.0
28064,658,2.5.3,3,Kumar Sangakkara,27,False,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,38.853,,0,0,0,,0.285,7.342,0.64,0.881,5.0,5.0
28065,658,2.5.4,4,Kumar Sangakkara,27,False,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,39.456,,0,0,0,,0.325,6.752,0.603,0.701,72.0,29.0
28066,658,2.5.5,5,Kumar Sangakkara,27,False,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,-1.0,,1,1,1,,0.035,9.545,0.34,0.95,66.0,32.0
28067,658,2.5.6,6,Shikhar Dhawan,41,False,Kumar Sangakkara,27,Lasith Malinga,211,True,FAST_SEAM,34.467,,0,0,0,,-0.042,7.627,0.215,0.866,68.0,29.0
28117,658,2.14.1,1,Hanuma Vihari,1117,True,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,39.52,,1,1,1,,-0.011,2.696,0.041,0.216,52.0,60.0
28118,658,2.14.2,2,Shikhar Dhawan,41,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,-1.0,,2,2,2,,-0.025,0.553,0.04,0.091,88.0,21.0
28119,658,2.14.3,3,Shikhar Dhawan,41,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,34.585,,2,2,2,,-0.243,11.294,0.053,1.157,14.0,20.0
28120,658,2.14.4,4,Shikhar Dhawan,41,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,33.421,,0,0,0,,-0.049,8.763,0.322,0.955,66.0,29.0
28121,658,2.14.5,5,Shikhar Dhawan,41,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,-1.0,,4,4,4,,0.11,6.582,0.408,0.721,88.0,65.0
28122,658,2.14.6,6,Shikhar Dhawan,41,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,39.894,,1,1,1,,-0.211,5.601,-0.213,0.536,76.0,74.0
28136,658,2.17.1,1,Shikhar Dhawan,41,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,31.682,,1,1,1,,-0.112,6.846,0.109,0.615,85.0,38.0
28137,658,2.17.2,2,Hanuma Vihari,1117,True,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,34.119,,0,0,0,,-0.406,1.627,-0.431,0.249,5.0,5.0
28138,658,2.17.3,3,Hanuma Vihari,1117,True,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,-1.0,,4,4,4,,-0.528,5.152,-0.553,0.174,7.0,41.0
28139,658,2.17.4,4,Hanuma Vihari,1117,True,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,38.687,,2,2,2,,-0.099,3.197,-0.025,0.299,58.0,81.0
28140,658,2.17.5,5,Hanuma Vihari,1117,True,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,36.976,,0,0,0,,-0.135,12.888,0.195,1.48,5.0,5.0
28141,658,2.17.6,6,Hanuma Vihari,1117,True,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,38.21,,1,1,1,,-0.106,11.941,0.165,1.543,70.0,17.0
29475,664,2.8.1,1,Michael Hussey,20,False,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,38.288,,0,0,0,,0.087,7.895,0.218,0.684,59.0,33.0
29476,664,2.8.2,2,Michael Hussey,20,False,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,38.61,,0,0,0,,0.034,8.969,0.324,0.824,51.0,27.0
29477,664,2.8.3,3,Michael Hussey,20,False,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,39.743,,0,0,0,,-0.045,11.665,0.176,1.399,60.0,26.0
29478,664,2.8.4,4,Michael Hussey,20,False,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,39.977,,0,0,0,,-0.031,12.25,0.051,1.509,5.0,5.0
29479,664,2.8.5,5,Michael Hussey,20,False,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,39.951,,1,1,1,,-0.065,12.374,0.143,1.402,20.0,51.0
29480,664,2.8.6,6,MS Dhoni,1,True,Michael Hussey,20,Lasith Malinga,211,True,FAST_SEAM,39.853,,1,1,1,,-0.193,12.354,-0.379,1.718,85.0,19.0
29506,664,2.13.1,1,Chris Morris,836,True,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,37.347,b Lasith Malinga,0,0,0,,-0.114,0.979,-0.099,0.152,0.0,0.0
29507,664,2.13.2,2,Mohit Sharma,1107,True,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,33.931,,0,0,0,,-0.313,1.429,-0.326,0.195,5.0,5.0
29508,664,2.13.3,3,Mohit Sharma,1107,True,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,38.171,,0,0,0,,-0.101,12.812,0.189,1.358,5.0,5.0
29509,664,2.13.4,4,Mohit Sharma,1107,True,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,35.391,c Pawan Suyal b Lasith Malinga,0,0,0,,-0.478,5.876,-0.527,0.577,0.0,0.0
29510,664,2.13.5,5,Ravindra Jadeja,9,False,Ben Laughlin,921,Lasith Malinga,211,True,FAST_SEAM,38.239,,1,1,1,,-0.122,11.842,0.072,1.413,64.0,35.0
29511,664,2.13.6,6,Ben Laughlin,921,True,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,35.149,,0,0,0,,-0.351,1.936,-0.394,0.245,48.0,28.0
29520,664,2.15.1,1,Ben Laughlin,921,True,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,39.111,,1,1,1,,-0.029,3.281,0.035,0.436,34.0,39.0
29521,664,2.15.2,2,Ravindra Jadeja,9,False,Ben Laughlin,921,Lasith Malinga,211,True,FAST_SEAM,32.648,,1,1,1,,0.225,5.364,0.53,0.729,80.0,39.0
29522,664,2.15.3,3,Ben Laughlin,921,True,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,34.122,,0,0,0,,-0.032,0.432,-0.03,0.084,44.0,35.0
29523,664,2.15.4,4,Ben Laughlin,921,True,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,38.298,,0,0,0,,-0.226,3.657,-0.253,0.375,37.0,36.0
29524,664,2.15.5,5,Ben Laughlin,921,True,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,34.587,,0,0,0,,-0.22,3.223,-0.236,0.413,46.0,36.0
29525,664,2.15.6,6,Ben Laughlin,921,True,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,34.028,,1,1,1,,-0.187,1.649,-0.203,0.241,27.0,15.0
30408,668,2.6.1,1,Jacques Kallis,198,True,Manvinder Bisla,90,Lasith Malinga,211,True,FAST_SEAM,38.171,,1,1,1,,-0.289,8.046,-0.472,0.736,16.0,22.0
30409,668,2.6.2,2,Manvinder Bisla,90,False,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,34.08,,0,0,0,,-0.086,7.747,0.15,0.701,5.0,5.0
30410,668,2.6.3,3,Manvinder Bisla,90,False,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,39.571,,0,0,0,,-0.3,12.708,-0.671,1.803,5.0,5.0
30411,668,2.6.4,4,Manvinder Bisla,90,False,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,34.427,,2,2,2,,-0.303,9.525,-0.28,0.961,80.0,43.0
30412,668,2.6.5,5,Manvinder Bisla,90,False,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,39.569,,4,4,4,,-0.365,2.819,-0.574,0.318,40.0,6.0
30413,668,2.6.6,6,Manvinder Bisla,90,False,Jacques Kallis,198,Lasith Malinga,211,True,FAST_SEAM,34.563,,1,1,1,,-0.338,8.848,-0.16,0.901,88.0,25.0
30463,668,2.15.2,2,Iqbal Abdulla,85,False,Rajat Bhatia,92,Lasith Malinga,211,True,FAST_SEAM,38.123,,0,0,0,,0.04,0.772,0.043,0.101,53.0,56.0
30464,668,2.15.3,3,Iqbal Abdulla,85,False,Rajat Bhatia,92,Lasith Malinga,211,True,FAST_SEAM,38.54,,1,1,1,,0.002,10.872,0.309,1.218,88.0,22.0
30465,668,2.15.4,4,Rajat Bhatia,92,True,Iqbal Abdulla,85,Lasith Malinga,211,True,FAST_SEAM,39.167,,0,0,0,,-0.097,12.161,-0.12,1.661,5.0,5.0
30466,668,2.15.5,5,Rajat Bhatia,92,True,Iqbal Abdulla,85,Lasith Malinga,211,True,FAST_SEAM,33.295,,1,1,1,,-0.216,6.782,-0.105,0.795,36.0,38.0
30467,668,2.15.6,6,Iqbal Abdulla,85,False,Rajat Bhatia,92,Lasith Malinga,211,True,FAST_SEAM,38.116,,1,1,1,,0.364,2.244,0.483,0.226,69.0,48.0
30474,668,2.17.1,1,Sunil Narine,203,False,Iqbal Abdulla,85,Lasith Malinga,211,True,FAST_SEAM,38.934,,0,0,0,,-0.008,12.414,0.225,1.806,5.0,5.0
30475,668,2.17.2,2,Sunil Narine,203,False,Iqbal Abdulla,85,Lasith Malinga,211,True,FAST_SEAM,39.128,,1,1,1,,-0.177,11.019,-0.052,1.236,74.0,51.0
30476,668,2.17.3,3,Iqbal Abdulla,85,False,Sunil Narine,203,Lasith Malinga,211,True,FAST_SEAM,33.793,,0,0,0,,0.042,6.74,0.289,0.736,61.0,28.0
30478,668,2.17.5,5,Sunil Narine,203,False,Iqbal Abdulla,85,Lasith Malinga,211,True,FAST_SEAM,39.14,,1,1,1,,-0.206,11.308,-0.11,1.424,38.0,49.0
30479,668,2.17.6,6,Iqbal Abdulla,85,False,Sunil Narine,203,Lasith Malinga,211,True,FAST_SEAM,38.842,,0,0,0,,-0.229,2.863,-0.212,0.373,67.0,28.0
30486,668,2.19.1,1,Iqbal Abdulla,85,False,Lakshmipathy Balaji,87,Lasith Malinga,211,True,FAST_SEAM,31.795,,1,1,1,,-0.07,6.111,0.075,0.699,62.0,57.0
30487,668,2.19.2,2,Lakshmipathy Balaji,87,False,Iqbal Abdulla,85,Lasith Malinga,211,True,FAST_SEAM,33.904,b Lasith Malinga,0,0,0,,-0.069,2.244,0.011,0.341,0.0,0.0
31497,673,1.5.1,1,Robin Uthappa,127,True,Manish Pandey,123,Lasith Malinga,211,True,FAST_SEAM,38.268,,1,1,1,,-0.536,2.468,-0.487,0.192,26.0,19.0
31498,673,1.5.2,2,Manish Pandey,123,True,Robin Uthappa,127,Lasith Malinga,211,True,FAST_SEAM,38.757,,1,1,1,,-0.2,12.574,0.001,1.791,84.0,49.0
31499,673,1.5.3,3,Robin Uthappa,127,True,Manish Pandey,123,Lasith Malinga,211,True,FAST_SEAM,38.479,,1,0,1,Nb,-0.028,0.118,-0.025,0.049,5.0,5.0
31500,673,1.5.4,3,Robin Uthappa,127,True,Manish Pandey,123,Lasith Malinga,211,True,FAST_SEAM,39.601,,4,4,4,,-0.56,4.18,-0.635,0.367,8.0,41.0
31501,673,1.5.5,4,Robin Uthappa,127,True,Manish Pandey,123,Lasith Malinga,211,True,FAST_SEAM,38.651,lbw Lasith Malinga,0,0,0,,0.035,0.371,0.049,0.062,0.0,0.0
31502,673,1.5.6,5,Yuvraj Singh,113,False,Manish Pandey,123,Lasith Malinga,211,True,FAST_SEAM,39.69,,4,4,4,,0.077,0.41,0.083,0.061,8.0,50.0
31503,673,1.5.7,6,Yuvraj Singh,113,False,Manish Pandey,123,Lasith Malinga,211,True,FAST_SEAM,32.494,,0,0,0,,-0.111,7.272,0.17,0.966,65.0,39.0
31546,673,1.13.1,1,Manish Pandey,123,True,Yuvraj Singh,113,Lasith Malinga,211,True,FAST_SEAM,37.749,,1,1,1,,-0.424,3.295,-0.459,0.347,23.0,60.0
31547,673,1.13.2,2,Yuvraj Singh,113,False,Manish Pandey,123,Lasith Malinga,211,True,FAST_SEAM,38.869,,2,2,2,,-0.058,4.332,0.049,0.437,31.0,80.0
31549,673,1.13.4,4,Manish Pandey,123,True,Yuvraj Singh,113,Lasith Malinga,211,True,FAST_SEAM,34.919,,1,1,1,,-0.296,2.266,-0.3,0.293,16.0,25.0
31570,673,1.17.1,1,Kane Richardson,798,True,Abhishek Nayar,66,Lasith Malinga,211,True,FAST_SEAM,38.329,,1,1,1,,-0.586,3.845,-0.645,0.44,47.0,62.0
31571,673,1.17.2,2,Abhishek Nayar,66,False,Kane Richardson,798,Lasith Malinga,211,True,FAST_SEAM,33.537,,1,1,1,,-0.187,9.192,0.021,1.018,32.0,15.0
31573,673,1.17.4,4,Kane Richardson,798,True,Abhishek Nayar,66,Lasith Malinga,211,True,FAST_SEAM,38.501,,1,1,1,,0.377,2.145,0.032,0.118,89.0,39.0
31574,673,1.17.5,5,Abhishek Nayar,66,False,Kane Richardson,798,Lasith Malinga,211,True,FAST_SEAM,38.844,,1,1,1,,0.14,3.816,0.274,0.365,63.0,82.0
31575,673,1.17.6,6,Kane Richardson,798,True,Abhishek Nayar,66,Lasith Malinga,211,True,FAST_SEAM,38.521,,1,1,1,,-0.184,2.553,-0.162,0.262,51.0,64.0
31582,673,1.19.1,1,Parveez Rasool,1093,True,Abhishek Nayar,66,Lasith Malinga,211,True,FAST_SEAM,38.815,,1,0,0,Lb,0.137,1.616,0.207,0.187,5.0,5.0
31584,673,1.19.3,3,Parveez Rasool,1093,True,Abhishek Nayar,66,Lasith Malinga,211,True,FAST_SEAM,39.489,,1,1,1,,0.1,2.088,0.148,0.247,77.0,48.0
31585,673,1.19.4,4,Abhishek Nayar,66,False,Parveez Rasool,1093,Lasith Malinga,211,True,FAST_SEAM,39.207,,2,2,2,,0.738,2.626,0.773,0.34,77.0,15.0
31586,673,1.19.5,5,Abhishek Nayar,66,False,Parveez Rasool,1093,Lasith Malinga,211,True,FAST_SEAM,36.307,,0,0,0,,-0.186,13.5,0.402,1.853,5.0,5.0
31587,673,1.19.6,6,Abhishek Nayar,66,False,Parveez Rasool,1093,Lasith Malinga,211,True,FAST_SEAM,39.935,,1,1,1,,-0.12,10.427,0.097,1.024,16.0,39.0
32442,677,1.4.1,1,Parthiv Patel,44,False,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,31.619,,0,0,0,,-0.026,6.369,0.1,0.795,57.0,43.0
32443,677,1.4.2,2,Parthiv Patel,44,False,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,30.895,,1,1,1,,0.242,5.439,0.492,0.6,56.0,60.0
32444,677,1.4.3,3,Shikhar Dhawan,41,False,Parthiv Patel,44,Lasith Malinga,211,True,FAST_SEAM,39.081,,1,1,1,,0.457,2.777,0.581,0.326,72.0,29.0
32445,677,1.4.4,4,Parthiv Patel,44,False,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,39.032,,0,0,0,,-0.111,11.378,-0.061,1.372,5.0,5.0
32446,677,1.4.5,5,Parthiv Patel,44,False,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,39.773,c Ambati Rayudu b Lasith Malinga,0,0,0,,-0.07,12.059,0.007,1.453,0.0,0.0
32447,677,1.4.6,6,Shikhar Dhawan,41,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,39.704,,1,1,1,,-0.134,6.064,-0.191,0.644,12.0,29.0
32485,677,1.11.1,1,Hanuma Vihari,1117,True,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,33.379,,0,0,0,,-0.007,1.719,0.005,0.25,69.0,44.0
32486,677,1.11.2,2,Hanuma Vihari,1117,True,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,38.147,,1,1,1,,-0.175,8.646,-0.112,0.835,31.0,27.0
32487,677,1.11.3,3,Shikhar Dhawan,41,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,33.374,,2,2,2,,-0.301,9.165,-0.194,0.831,15.0,23.0
32488,677,1.11.4,4,Shikhar Dhawan,41,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,39.255,,0,0,0,,-0.162,12.674,-0.022,1.874,5.0,5.0
32489,677,1.11.5,5,Shikhar Dhawan,41,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,39.158,,4,4,4,,0.077,4.64,0.203,0.49,86.0,59.0
32490,677,1.11.6,6,Shikhar Dhawan,41,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,39.479,,4,4,4,,-0.066,10.723,0.224,1.277,94.0,27.0
32523,677,1.17.2,2,Hanuma Vihari,1117,True,Cameron White,178,Lasith Malinga,211,True,FAST_SEAM,32.877,,1,1,1,,-0.474,8.08,-0.464,0.893,31.0,29.0
32527,677,1.17.6,6,Cameron White,178,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,39.155,,1,1,1,,-0.53,2.105,-0.549,0.219,32.0,39.0
32534,677,1.19.1,1,Hanuma Vihari,1117,True,Cameron White,178,Lasith Malinga,211,True,FAST_SEAM,32.661,,1,1,1,,-0.394,7.111,-0.409,0.728,37.0,56.0
32535,677,1.19.2,2,Cameron White,178,False,Hanuma Vihari,1117,Lasith Malinga,211,True,FAST_SEAM,38.724,,1,1,1,,-0.484,2.344,-0.511,0.235,18.0,23.0
32536,677,1.19.3,3,Hanuma Vihari,1117,True,Cameron White,178,Lasith Malinga,211,True,FAST_SEAM,39.117,c Mitchell Johnson b Lasith Malinga,0,0,0,,-0.185,12.045,-0.208,1.42,0.0,0.0
32537,677,1.19.4,4,Cameron White,178,False,Thisara Perera,215,Lasith Malinga,211,True,FAST_SEAM,39.567,,1,0,1,Wd,-0.889,3.833,-1.032,0.372,5.0,5.0
32538,677,1.19.5,4,Cameron White,178,False,Thisara Perera,215,Lasith Malinga,211,True,FAST_SEAM,39.624,,1,1,1,,-0.718,1.977,-0.763,0.2,13.0,25.0
32539,677,1.19.6,5,Thisara Perera,215,False,Cameron White,178,Lasith Malinga,211,True,FAST_SEAM,39.632,,1,1,1,,0.057,4.2,0.149,0.407,61.0,87.0
32540,677,1.19.7,6,Cameron White,178,False,Thisara Perera,215,Lasith Malinga,211,True,FAST_SEAM,39.107,,0,0,0,,-0.69,0.878,-0.711,0.109,5.0,5.0
33568,681,2.8.1,1,Stuart Binny,148,True,Shane Watson,227,Lasith Malinga,211,True,FAST_SEAM,33.94,,0,0,0,,-0.344,4.347,-0.366,0.602,5.0,5.0
33569,681,2.8.2,2,Stuart Binny,148,True,Shane Watson,227,Lasith Malinga,211,True,FAST_SEAM,38.089,,1,1,1,,0.082,6.945,0.202,0.658,26.0,43.0
33570,681,2.8.3,3,Shane Watson,227,True,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,37.535,,1,1,1,,-0.187,9.446,-0.213,1.074,31.0,13.0
33571,681,2.8.4,4,Stuart Binny,148,True,Shane Watson,227,Lasith Malinga,211,True,FAST_SEAM,33.938,,1,1,1,,-0.072,3.878,-0.031,0.498,27.0,67.0
33572,681,2.8.5,5,Shane Watson,227,True,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,38.587,,6,6,6,,-0.013,11.647,0.217,1.572,92.0,21.0
33573,681,2.8.6,6,Shane Watson,227,True,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,39.388,,6,6,6,,-0.112,12.458,-0.15,1.735,92.0,14.0
33611,681,2.15.1,1,Brad Hodge,229,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,-1.0,,4,4,4,,-0.399,5.98,-0.49,0.519,9.0,56.0
33612,681,2.15.2,2,Brad Hodge,229,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,38.539,,0,0,0,,-0.348,4.104,-0.345,0.519,34.0,47.0
33613,681,2.15.3,3,Brad Hodge,229,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,38.432,,0,0,0,,-0.164,3.797,-0.129,0.359,44.0,45.0
33614,681,2.15.4,4,Brad Hodge,229,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,38.513,,1,0,1,Wd,0.412,0.745,0.449,0.11,5.0,5.0
33615,681,2.15.5,4,Brad Hodge,229,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,37.856,,1,1,1,,0.045,1.913,0.093,0.241,62.0,82.0
33616,681,2.15.6,5,Stuart Binny,148,True,Brad Hodge,229,Lasith Malinga,211,True,FAST_SEAM,38.669,,1,1,1,,0.154,2.268,0.57,0.327,88.0,24.0
33617,681,2.15.7,6,Brad Hodge,229,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,38.093,,1,1,1,,-0.218,4.425,-0.206,0.51,40.0,86.0
33630,681,2.18.1,1,Stuart Binny,148,True,Brad Hodge,229,Lasith Malinga,211,True,FAST_SEAM,38.554,,0,0,0,,-0.61,1.318,-0.63,0.164,5.0,5.0
33632,681,2.18.3,3,Brad Hodge,229,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,38.905,,2,2,2,,-0.043,2.9,-0.008,0.472,24.0,72.0
33633,681,2.18.4,4,Brad Hodge,229,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,38.79,,1,1,1,,-0.091,3.753,-0.086,0.463,39.0,88.0
33634,681,2.18.5,5,Stuart Binny,148,True,Brad Hodge,229,Lasith Malinga,211,True,FAST_SEAM,38.818,,1,1,1,,-0.394,2.446,-0.436,0.233,41.0,40.0
33635,681,2.18.6,6,Brad Hodge,229,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,39.447,,0,0,0,,0.157,4.899,0.31,0.411,5.0,5.0
33642,681,2.20.1,1,Brad Hodge,229,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,38.668,lbw Lasith Malinga,0,0,0,,0.099,0.541,0.113,0.088,0.0,0.0
33643,681,2.20.2,2,Kevon Cooper,232,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,39.22,,0,0,0,,0.2,0.942,0.232,0.127,5.0,5.0
33644,681,2.20.3,3,Kevon Cooper,232,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,39.092,,6,6,6,,-0.187,4.582,-0.192,0.539,18.0,81.0
33645,681,2.20.4,4,Kevon Cooper,232,False,Stuart Binny,148,Lasith Malinga,211,True,FAST_SEAM,39.036,,1,1,1,,0.084,1.677,0.12,0.203,47.0,39.0
