,matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
40891,2444,2.14.4,4,Robin Uthappa,127,True,Yusuf Pathan,96,Ravindra Jadeja,9,False,ORTHODOX,26.466,c MS Dhoni b Ravindra Jadeja,0,0,0,,-0.318,5.131,-0.227,0.843,0.0,0.0
40892,2444,2.14.5,5,Andre Russell,177,True,Yusuf Pathan,96,Ravindra Jadeja,9,False,ORTHODOX,26.007,,0,0,0,,-0.219,5.55,-0.077,0.593,42.0,42.0
40893,2444,2.14.6,6,Andre Russell,177,True,Yusuf Pathan,96,Ravindra Jadeja,9,False,ORTHODOX,26.58,,0,0,0,,-0.194,5.625,0.02,0.869,43.0,43.0
41926,2449,1.7.1,1,Murali Vijay,7,False,Dinesh Karthik,102,Ravindra Jadeja,9,False,ORTHODOX,26.329,,1,1,1,,-0.218,5.908,-0.216,0.745,56.0,86.0
41927,2449,1.7.2,2,Dinesh Karthik,102,True,Murali Vijay,7,Ravindra Jadeja,9,False,ORTHODOX,25.601,,0,0,0,,-0.366,5.904,-0.491,0.899,36.0,26.0
41928,2449,1.7.3,3,Dinesh Karthik,102,True,Murali Vijay,7,Ravindra Jadeja,9,False,ORTHODOX,26.337,,0,0,0,,-0.502,4.346,-0.52,0.546,50.0,27.0
41929,2449,1.7.4,4,Dinesh Karthik,102,True,Murali Vijay,7,Ravindra Jadeja,9,False,ORTHODOX,28.773,,0,0,0,,-0.381,3.684,-0.303,0.477,36.0,42.0
41930,2449,1.7.5,5,Dinesh Karthik,102,True,Murali Vijay,7,Ravindra Jadeja,9,False,ORTHODOX,25.789,,0,0,0,,-0.402,5.695,-0.395,0.78,41.0,23.0
41931,2449,1.7.6,6,Dinesh Karthik,102,True,Murali Vijay,7,Ravindra Jadeja,9,False,ORTHODOX,28.119,,2,2,2,,-0.173,3.745,-0.109,0.434,30.0,39.0
41938,2449,1.9.1,1,Dinesh Karthik,102,True,Murali Vijay,7,Ravindra Jadeja,9,False,ORTHODOX,26.417,,6,6,6,,-0.385,5.086,-0.451,0.668,92.0,52.0
41939,2449,1.9.2,2,Dinesh Karthik,102,True,Murali Vijay,7,Ravindra Jadeja,9,False,ORTHODOX,28.061,,4,4,4,,-0.004,2.411,0.136,0.403,92.0,24.0
41940,2449,1.9.3,3,Dinesh Karthik,102,True,Murali Vijay,7,Ravindra Jadeja,9,False,ORTHODOX,26.942,,1,1,1,,-0.419,7.249,-0.55,0.952,84.0,60.0
41941,2449,1.9.4,4,Murali Vijay,7,False,Dinesh Karthik,102,Ravindra Jadeja,9,False,ORTHODOX,26.029,,1,1,1,,-0.271,6.221,-0.096,0.624,67.0,79.0
41942,2449,1.9.5,5,Dinesh Karthik,102,True,Murali Vijay,7,Ravindra Jadeja,9,False,ORTHODOX,25.432,,0,0,0,,-0.749,3.797,-0.626,0.523,5.0,5.0
41943,2449,1.9.6,6,Dinesh Karthik,102,True,Murali Vijay,7,Ravindra Jadeja,9,False,ORTHODOX,29.097,,1,1,1,,-0.301,3.42,-0.238,0.476,87.0,33.0
41975,2449,1.15.1,1,JP Duminy,182,False,Murali Vijay,7,Ravindra Jadeja,9,False,ORTHODOX,26.655,,1,1,1,,-0.347,7.265,-0.478,0.577,40.0,22.0
41976,2449,1.15.2,2,Murali Vijay,7,False,JP Duminy,182,Ravindra Jadeja,9,False,ORTHODOX,27.396,c Faf du Plessis b Ravindra Jadeja,0,0,0,,-0.65,5.25,-0.7,0.732,0.0,0.0
41977,2449,1.15.3,3,JP Duminy,182,False,Kedar Jadhav,297,Ravindra Jadeja,9,False,ORTHODOX,26.391,,0,0,0,,-0.022,5.382,-0.018,0.603,42.0,42.0
41978,2449,1.15.4,4,JP Duminy,182,False,Kedar Jadhav,297,Ravindra Jadeja,9,False,ORTHODOX,27.659,,0,0,0,,-0.263,6.46,-0.285,0.573,40.0,25.0
41979,2449,1.15.5,5,JP Duminy,182,False,Kedar Jadhav,297,Ravindra Jadeja,9,False,ORTHODOX,28.243,,1,1,1,,-0.003,3.441,0.063,0.444,34.0,66.0
41980,2449,1.15.6,6,Kedar Jadhav,297,True,JP Duminy,182,Ravindra Jadeja,9,False,ORTHODOX,25.907,,1,1,1,,-0.257,5.498,-0.097,0.733,66.0,48.0
41989,2449,1.17.1,1,JP Duminy,182,False,Kedar Jadhav,297,Ravindra Jadeja,9,False,ORTHODOX,28.084,,1,1,1,,-0.37,7.461,-0.089,0.711,34.0,41.0
41990,2449,1.17.2,2,Kedar Jadhav,297,True,JP Duminy,182,Ravindra Jadeja,9,False,ORTHODOX,27.209,,1,1,1,,-0.526,4.815,-0.478,0.5,60.0,72.0
41991,2449,1.17.3,3,JP Duminy,182,False,Kedar Jadhav,297,Ravindra Jadeja,9,False,ORTHODOX,28.666,,1,1,1,,-0.386,6.838,-0.302,0.73,37.0,26.0
41992,2449,1.17.4,4,Kedar Jadhav,297,True,JP Duminy,182,Ravindra Jadeja,9,False,ORTHODOX,28.372,,0,0,0,,-0.452,2.777,-0.482,0.522,34.0,27.0
41993,2449,1.17.5,5,Kedar Jadhav,297,True,JP Duminy,182,Ravindra Jadeja,9,False,ORTHODOX,29.853,,1,1,1,,-0.463,6.998,-0.397,0.663,68.0,63.0
41994,2449,1.17.6,6,JP Duminy,182,False,Kedar Jadhav,297,Ravindra Jadeja,9,False,ORTHODOX,28.833,,0,0,0,,-0.367,4.802,-0.297,0.634,36.0,26.0
43308,2455,1.7.1,1,Lendl Simmons,595,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,0,0,0,,,,,,5.0,5.0
43309,2455,1.7.2,2,Lendl Simmons,595,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,4,4,4,,,,,,8.0,23.0
43310,2455,1.7.3,3,Lendl Simmons,595,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,0,0,0,,,,,,37.0,29.0
43311,2455,1.7.4,4,Lendl Simmons,595,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,0,0,0,,,,,,46.0,26.0
43312,2455,1.7.5,5,Lendl Simmons,595,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,0,0,0,,,,,,36.0,37.0
43313,2455,1.7.6,6,Lendl Simmons,595,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,0,0,0,,,,,,52.0,42.0
43320,2455,1.9.1,1,Ambati Rayudu,100,True,Lendl Simmons,595,Ravindra Jadeja,9,False,ORTHODOX,24.006,,1,1,1,,-0.237,5.376,-0.362,0.807,20.0,39.0
43321,2455,1.9.2,2,Lendl Simmons,595,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,26.437,,2,2,2,,-0.034,5.29,-0.062,0.7,89.0,55.0
43322,2455,1.9.3,3,Lendl Simmons,595,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,28.182,,1,1,1,,0.215,4.578,0.433,0.554,79.0,43.0
43323,2455,1.9.4,4,Ambati Rayudu,100,True,Lendl Simmons,595,Ravindra Jadeja,9,False,ORTHODOX,27.19,,1,1,1,,-0.17,4.949,-0.163,0.652,41.0,77.0
43324,2455,1.9.5,5,Lendl Simmons,595,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,25.496,,0,0,0,,-0.239,6.935,0.205,0.638,37.0,34.0
43325,2455,1.9.6,6,Lendl Simmons,595,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,28.986,,0,0,0,,-0.079,5.219,0.024,0.524,35.0,42.0
43332,2455,1.11.1,1,Ambati Rayudu,100,True,Lendl Simmons,595,Ravindra Jadeja,9,False,ORTHODOX,27.506,,2,2,2,,-0.43,6.28,-0.365,0.712,22.0,67.0
43333,2455,1.11.2,2,Ambati Rayudu,100,True,Lendl Simmons,595,Ravindra Jadeja,9,False,ORTHODOX,27.562,,6,6,6,,-0.266,4.558,-0.064,0.863,84.0,75.0
43334,2455,1.11.3,3,Ambati Rayudu,100,True,Lendl Simmons,595,Ravindra Jadeja,9,False,ORTHODOX,25.803,,1,1,1,,-0.335,3.9,-0.362,0.486,39.0,80.0
43335,2455,1.11.4,4,Lendl Simmons,595,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,27.349,,1,1,1,,-0.561,5.473,-0.756,0.794,16.0,48.0
43336,2455,1.11.5,5,Ambati Rayudu,100,True,Lendl Simmons,595,Ravindra Jadeja,9,False,ORTHODOX,25.525,,1,1,1,,-0.481,6.671,-0.398,0.683,33.0,81.0
43337,2455,1.11.6,6,Lendl Simmons,595,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,26.975,,1,1,1,,-0.212,5.93,0.092,0.902,35.0,66.0
43362,2455,1.16.1,1,Rohit Sharma,107,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,26.553,,1,1,1,,0.034,4.877,0.015,0.783,40.0,20.0
43363,2455,1.16.2,2,Ambati Rayudu,100,True,Rohit Sharma,107,Ravindra Jadeja,9,False,ORTHODOX,26.103,,6,6,6,,-0.31,6.854,-0.096,0.74,82.0,79.0
43364,2455,1.16.3,3,Ambati Rayudu,100,True,Rohit Sharma,107,Ravindra Jadeja,9,False,ORTHODOX,28.164,,2,2,2,,-0.21,6.405,-0.164,0.851,32.0,68.0
43365,2455,1.16.4,4,Ambati Rayudu,100,True,Rohit Sharma,107,Ravindra Jadeja,9,False,ORTHODOX,28.388,,1,1,1,,-0.024,3.046,0.159,0.525,38.0,68.0
43366,2455,1.16.5,5,Rohit Sharma,107,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,26.624,,0,0,0,,-0.016,4.55,0.147,0.669,50.0,39.0
43367,2455,1.16.6,6,Rohit Sharma,107,True,Ambati Rayudu,100,Ravindra Jadeja,9,False,ORTHODOX,27.803,,2,2,2,,-0.216,7.25,-0.113,0.727,33.0,81.0
43799,2457,1.9.1,1,David Miller,187,False,Glenn Maxwell,282,Ravindra Jadeja,9,False,ORTHODOX,25.878,,4,4,4,,0.5,3.386,0.374,0.502,84.0,72.0
43800,2457,1.9.2,2,David Miller,187,False,Glenn Maxwell,282,Ravindra Jadeja,9,False,ORTHODOX,27.281,,1,1,1,,0.277,3.954,0.218,0.551,42.0,78.0
43801,2457,1.9.3,3,Glenn Maxwell,282,True,David Miller,187,Ravindra Jadeja,9,False,ORTHODOX,26.229,,2,2,2,,-0.238,5.742,-0.066,0.704,18.0,60.0
43802,2457,1.9.4,4,Glenn Maxwell,282,True,David Miller,187,Ravindra Jadeja,9,False,ORTHODOX,25.44,,0,0,0,,-0.285,5.963,-0.295,0.49,5.0,5.0
43803,2457,1.9.5,5,Glenn Maxwell,282,True,David Miller,187,Ravindra Jadeja,9,False,ORTHODOX,26.793,,1,1,1,,-0.226,6.783,-0.188,0.901,42.0,25.0
43804,2457,1.9.6,6,David Miller,187,False,Glenn Maxwell,282,Ravindra Jadeja,9,False,ORTHODOX,26.204,,1,1,1,,0.542,4.641,0.417,0.561,82.0,39.0
43819,2457,1.12.1,1,David Miller,187,False,Glenn Maxwell,282,Ravindra Jadeja,9,False,ORTHODOX,27.284,,6,6,6,,0.178,5.08,-0.04,0.667,38.0,95.0
43820,2457,1.12.2,2,David Miller,187,False,Glenn Maxwell,282,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,1,1,1,,-0.153,6.204,0.067,0.676,78.0,24.0
43821,2457,1.12.3,3,Glenn Maxwell,282,True,David Miller,187,Ravindra Jadeja,9,False,ORTHODOX,26.641,,1,1,1,,-0.084,5.164,0.051,0.61,38.0,23.0
43822,2457,1.12.4,4,David Miller,187,False,Glenn Maxwell,282,Ravindra Jadeja,9,False,ORTHODOX,27.911,,1,1,1,,-0.226,6.267,-0.057,0.836,32.0,45.0
43823,2457,1.12.5,5,Glenn Maxwell,282,True,David Miller,187,Ravindra Jadeja,9,False,ORTHODOX,27.335,,4,4,4,,-0.161,7.166,-0.11,0.955,41.0,7.0
43824,2457,1.12.6,6,Glenn Maxwell,282,True,David Miller,187,Ravindra Jadeja,9,False,ORTHODOX,25.833,,1,1,1,,-0.354,4.077,-0.057,0.388,22.0,25.0
43837,2457,1.15.1,1,David Miller,187,False,Glenn Maxwell,282,Ravindra Jadeja,9,False,ORTHODOX,28.899,,1,1,1,,-0.192,6.928,-0.002,0.807,22.0,72.0
43838,2457,1.15.2,2,Glenn Maxwell,282,True,David Miller,187,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,1,1,1,,0.035,1.993,0.152,0.329,42.0,24.0
43839,2457,1.15.3,3,David Miller,187,False,Glenn Maxwell,282,Ravindra Jadeja,9,False,ORTHODOX,29.968,,4,4,4,,0.011,3.746,0.164,0.474,72.0,11.0
43840,2457,1.15.4,4,David Miller,187,False,Glenn Maxwell,282,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,2,2,2,,-0.256,6.807,0.108,0.746,26.0,65.0
43841,2457,1.15.5,5,David Miller,187,False,Glenn Maxwell,282,Ravindra Jadeja,9,False,ORTHODOX,29.398,,0,0,0,,-0.753,7.543,-0.444,0.551,40.0,39.0
43842,2457,1.15.6,6,David Miller,187,False,Glenn Maxwell,282,Ravindra Jadeja,9,False,ORTHODOX,30.067,,6,6,6,,0.422,4.221,0.716,0.588,94.0,61.0
44530,2460,1.9.1,1,Shane Watson,227,True,Ajinkya Rahane,135,Ravindra Jadeja,9,False,ORTHODOX,26.441,,1,1,1,,-0.363,5.918,-0.33,0.576,14.0,40.0
44531,2460,1.9.2,2,Ajinkya Rahane,135,True,Shane Watson,227,Ravindra Jadeja,9,False,ORTHODOX,25.33,,1,1,1,,-0.08,4.262,-0.038,0.59,66.0,56.0
44532,2460,1.9.3,3,Shane Watson,227,True,Ajinkya Rahane,135,Ravindra Jadeja,9,False,ORTHODOX,26.594,,1,1,1,,-0.34,5.556,-0.312,0.605,40.0,23.0
44533,2460,1.9.4,4,Ajinkya Rahane,135,True,Shane Watson,227,Ravindra Jadeja,9,False,ORTHODOX,24.199,,0,0,0,,-0.151,3.893,-0.099,0.485,49.0,36.0
44534,2460,1.9.5,5,Ajinkya Rahane,135,True,Shane Watson,227,Ravindra Jadeja,9,False,ORTHODOX,25.304,,1,1,1,,-0.407,4.699,-0.474,0.506,20.0,56.0
44535,2460,1.9.6,6,Shane Watson,227,True,Ajinkya Rahane,135,Ravindra Jadeja,9,False,ORTHODOX,27.855,,0,0,0,,-0.178,6.976,0.008,0.386,60.0,55.0
44542,2460,1.11.1,1,Ajinkya Rahane,135,True,Shane Watson,227,Ravindra Jadeja,9,False,ORTHODOX,25.335,,1,1,1,,0.01,5.864,0.1,0.657,78.0,22.0
44543,2460,1.11.2,2,Shane Watson,227,True,Ajinkya Rahane,135,Ravindra Jadeja,9,False,ORTHODOX,26.836,,0,0,0,,-0.33,6.97,-0.054,0.425,39.0,29.0
44544,2460,1.11.3,3,Shane Watson,227,True,Ajinkya Rahane,135,Ravindra Jadeja,9,False,ORTHODOX,27.4,,1,1,1,,-0.435,7.607,-0.711,0.704,36.0,84.0
44545,2460,1.11.4,4,Ajinkya Rahane,135,True,Shane Watson,227,Ravindra Jadeja,9,False,ORTHODOX,25.859,run out (Brendon McCullum),0,0,0,,-0.211,5.389,-0.243,0.713,0.0,0.0
44546,2460,1.11.5,5,Karun Nair,276,True,Shane Watson,227,Ravindra Jadeja,9,False,ORTHODOX,25.194,,0,0,0,,-0.274,5.109,-0.521,0.774,5.0,5.0
44547,2460,1.11.6,6,Karun Nair,276,True,Shane Watson,227,Ravindra Jadeja,9,False,ORTHODOX,27.027,,0,0,0,,-0.223,3.998,-0.198,0.548,36.0,46.0
44578,2460,1.17.1,1,Steve Smith,271,True,Stuart Binny,148,Ravindra Jadeja,9,False,ORTHODOX,25.725,,1,1,1,,-0.103,7.409,-0.303,0.646,62.0,80.0
44579,2460,1.17.2,2,Stuart Binny,148,True,Steve Smith,271,Ravindra Jadeja,9,False,ORTHODOX,26.125,,1,1,1,,-0.284,5.074,-0.199,0.728,27.0,55.0
44580,2460,1.17.3,3,Steve Smith,271,True,Stuart Binny,148,Ravindra Jadeja,9,False,ORTHODOX,27.007,,0,0,0,,0.068,4.415,0.187,0.531,54.0,33.0
44581,2460,1.17.4,4,Steve Smith,271,True,Stuart Binny,148,Ravindra Jadeja,9,False,ORTHODOX,26.482,,1,0,0,Lb,-0.005,6.13,0.426,0.554,44.0,34.0
44582,2460,1.17.5,5,Stuart Binny,148,True,Steve Smith,271,Ravindra Jadeja,9,False,ORTHODOX,28.043,,6,6,6,,-0.283,5.675,-0.29,0.755,15.0,72.0
44583,2460,1.17.6,6,Stuart Binny,148,True,Steve Smith,271,Ravindra Jadeja,9,False,ORTHODOX,26.42,,0,0,0,,0.017,5.553,0.152,0.602,43.0,34.0
44590,2460,1.19.1,1,James Faulkner,193,True,Stuart Binny,148,Ravindra Jadeja,9,False,ORTHODOX,26.962,b Ravindra Jadeja,0,0,0,,-0.056,6.502,0.124,0.627,0.0,0.0
44591,2460,1.19.2,2,Dishant Yagnik,141,False,Stuart Binny,148,Ravindra Jadeja,9,False,ORTHODOX,27.258,,1,1,1,,-0.08,7.97,0.089,0.857,65.0,33.0
44592,2460,1.19.3,3,Stuart Binny,148,True,Dishant Yagnik,141,Ravindra Jadeja,9,False,ORTHODOX,28.802,c Faf du Plessis b Ravindra Jadeja,0,0,0,,0.033,3.828,0.148,0.375,0.0,0.0
44593,2460,1.19.4,4,Dishant Yagnik,141,False,Rajat Bhatia,92,Ravindra Jadeja,9,False,ORTHODOX,25.969,,1,1,1,,-0.137,4.107,0.019,0.528,19.0,27.0
44594,2460,1.19.5,5,Rajat Bhatia,92,True,Dishant Yagnik,141,Ravindra Jadeja,9,False,ORTHODOX,26.124,,1,1,1,,-0.254,5.984,-0.064,0.568,76.0,49.0
44595,2460,1.19.6,6,Dishant Yagnik,141,False,Rajat Bhatia,92,Ravindra Jadeja,9,False,ORTHODOX,28.156,,1,1,1,,-0.089,4.274,0.059,0.477,84.0,44.0
45880,2465,2.9.1,1,Virat Kohli,164,True,Chris Gayle,236,Ravindra Jadeja,9,False,ORTHODOX,26.729,,2,2,2,,-0.216,5.699,-0.236,0.825,28.0,12.0
45881,2465,2.9.2,2,Virat Kohli,164,True,Chris Gayle,236,Ravindra Jadeja,9,False,ORTHODOX,27.542,,0,0,0,,-0.218,5.161,-0.519,0.605,5.0,5.0
45882,2465,2.9.3,3,Virat Kohli,164,True,Chris Gayle,236,Ravindra Jadeja,9,False,ORTHODOX,28.142,,0,0,0,,-0.269,5.088,-0.586,0.863,5.0,5.0
45883,2465,2.9.4,4,Virat Kohli,164,True,Chris Gayle,236,Ravindra Jadeja,9,False,ORTHODOX,28.733,,0,0,0,,-0.499,4.173,-0.361,0.581,30.0,47.0
45884,2465,2.9.5,5,Virat Kohli,164,True,Chris Gayle,236,Ravindra Jadeja,9,False,ORTHODOX,27.977,,1,1,1,,-0.125,3.459,0.129,0.7,38.0,83.0
45885,2465,2.9.6,6,Chris Gayle,236,False,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,28.423,,0,0,0,,0.891,5.291,0.616,0.523,47.0,23.0
45892,2465,2.11.1,1,Chris Gayle,236,False,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,0,0,0,,0.889,5.498,1.575,0.697,68.0,29.0
45893,2465,2.11.2,2,Chris Gayle,236,False,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,4,4,4,,,,,,94.0,44.0
45894,2465,2.11.3,3,Chris Gayle,236,False,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,25.077,,1,0,1,Wd,1.181,5.106,0.955,0.487,5.0,5.0
45895,2465,2.11.4,3,Chris Gayle,236,False,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,26.22,,1,1,1,,0.59,6.268,-0.007,0.775,17.0,22.0
45896,2465,2.11.5,4,Virat Kohli,164,True,Chris Gayle,236,Ravindra Jadeja,9,False,ORTHODOX,26.979,,6,6,6,,-0.305,5.975,-0.402,0.802,17.0,81.0
45897,2465,2.11.6,5,Virat Kohli,164,True,Chris Gayle,236,Ravindra Jadeja,9,False,ORTHODOX,26.635,,1,1,1,,-0.244,4.601,-0.211,0.638,58.0,80.0
45898,2465,2.11.7,6,Chris Gayle,236,False,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,26.883,,0,0,0,,0.853,5.708,0.526,0.649,5.0,5.0
45917,2465,2.15.1,1,Virat Kohli,164,True,Chris Gayle,236,Ravindra Jadeja,9,False,ORTHODOX,28.348,st MS Dhoni b Ravindra Jadeja,0,0,0,,-0.436,8.909,-0.923,0.553,0.0,0.0
45918,2465,2.15.2,2,AB de Villiers,233,True,Chris Gayle,236,Ravindra Jadeja,9,False,ORTHODOX,28.217,,0,0,0,,-0.211,5.42,-0.722,0.917,5.0,5.0
45919,2465,2.15.3,3,AB de Villiers,233,True,Chris Gayle,236,Ravindra Jadeja,9,False,ORTHODOX,26.219,,1,1,1,,-0.437,2.882,-0.303,0.467,28.0,48.0
45920,2465,2.15.4,4,Chris Gayle,236,False,AB de Villiers,233,Ravindra Jadeja,9,False,ORTHODOX,26.502,,4,4,4,,0.838,5.344,0.466,0.782,12.0,62.0
45921,2465,2.15.5,5,Chris Gayle,236,False,AB de Villiers,233,Ravindra Jadeja,9,False,ORTHODOX,25.322,,6,6,6,,0.862,4.429,0.585,0.664,40.0,95.0
45922,2465,2.15.6,6,Chris Gayle,236,False,AB de Villiers,233,Ravindra Jadeja,9,False,ORTHODOX,27.063,,0,0,0,,0.944,5.96,0.543,0.633,5.0,5.0
45942,2465,2.19.1,1,Sachin Rana,128,False,Yuvraj Singh,113,Ravindra Jadeja,9,False,ORTHODOX,28.561,,1,1,1,,0.05,2.912,0.184,0.637,68.0,45.0
45943,2465,2.19.2,2,Yuvraj Singh,113,False,Sachin Rana,128,Ravindra Jadeja,9,False,ORTHODOX,27.093,,0,0,0,,0.785,6.568,0.005,0.724,5.0,5.0
45944,2465,2.19.3,3,Yuvraj Singh,113,False,Sachin Rana,128,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,0,0,0,,,,,,5.0,5.0
45945,2465,2.19.4,4,Yuvraj Singh,113,False,Sachin Rana,128,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,0,0,0,,,,,,5.0,5.0
45946,2465,2.19.5,5,Yuvraj Singh,113,False,Sachin Rana,128,Ravindra Jadeja,9,False,ORTHODOX,28.326,,2,2,2,,0.484,6.698,-0.273,0.655,18.0,19.0
45947,2465,2.19.6,6,Yuvraj Singh,113,False,Sachin Rana,128,Ravindra Jadeja,9,False,ORTHODOX,26.683,,1,1,1,,0.124,1.874,0.099,0.308,70.0,62.0
47116,2470,2.9.1,1,Robin Uthappa,127,True,Manish Pandey,123,Ravindra Jadeja,9,False,ORTHODOX,26.148,,2,2,2,,-0.17,6.39,-0.027,0.879,68.0,53.0
47117,2470,2.9.2,2,Robin Uthappa,127,True,Manish Pandey,123,Ravindra Jadeja,9,False,ORTHODOX,25.392,,0,0,0,,-0.306,5.63,-0.293,0.767,46.0,36.0
47118,2470,2.9.3,3,Robin Uthappa,127,True,Manish Pandey,123,Ravindra Jadeja,9,False,ORTHODOX,25.882,,1,1,1,,-0.148,4.809,-0.029,0.677,79.0,46.0
47119,2470,2.9.4,4,Manish Pandey,123,True,Robin Uthappa,127,Ravindra Jadeja,9,False,ORTHODOX,25.511,,1,1,1,,-0.297,3.66,-0.363,0.729,21.0,52.0
47120,2470,2.9.5,5,Robin Uthappa,127,True,Manish Pandey,123,Ravindra Jadeja,9,False,ORTHODOX,25.66,,4,4,4,,-0.384,6.547,-0.387,0.781,34.0,8.0
47121,2470,2.9.6,6,Robin Uthappa,127,True,Manish Pandey,123,Ravindra Jadeja,9,False,ORTHODOX,25.913,,1,1,1,,-0.256,5.229,-0.221,0.836,35.0,30.0
47134,2470,2.12.1,1,Robin Uthappa,127,True,Manish Pandey,123,Ravindra Jadeja,9,False,ORTHODOX,25.135,,1,1,1,,-0.161,5.457,-0.182,0.806,33.0,32.0
47135,2470,2.12.2,2,Manish Pandey,123,True,Robin Uthappa,127,Ravindra Jadeja,9,False,ORTHODOX,25.812,,0,0,0,,-0.072,6.248,-0.068,0.786,38.0,39.0
47136,2470,2.12.3,3,Manish Pandey,123,True,Robin Uthappa,127,Ravindra Jadeja,9,False,ORTHODOX,25.039,,1,1,1,,-0.014,3.532,-0.076,0.6,64.0,82.0
47137,2470,2.12.4,4,Robin Uthappa,127,True,Manish Pandey,123,Ravindra Jadeja,9,False,ORTHODOX,25.511,c Faf du Plessis b Ravindra Jadeja,0,0,0,,-0.241,4.729,-0.307,0.733,0.0,0.0
47138,2470,2.12.5,5,Shakib Al Hasan,201,False,Manish Pandey,123,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,0,0,0,,,,,,63.0,39.0
47139,2470,2.12.6,6,Shakib Al Hasan,201,False,Manish Pandey,123,Ravindra Jadeja,9,False,ORTHODOX,25.235,,1,1,1,,-0.07,6.11,-0.617,0.779,25.0,27.0
47146,2470,2.14.1,1,Manish Pandey,123,True,Shakib Al Hasan,201,Ravindra Jadeja,9,False,ORTHODOX,26.673,,0,0,0,,-0.227,6.006,-0.103,0.774,33.0,30.0
47147,2470,2.14.2,2,Manish Pandey,123,True,Shakib Al Hasan,201,Ravindra Jadeja,9,False,ORTHODOX,25.709,,1,1,1,,-0.338,4.352,-0.283,0.703,65.0,83.0
47148,2470,2.14.3,3,Shakib Al Hasan,201,False,Manish Pandey,123,Ravindra Jadeja,9,False,ORTHODOX,29.017,,2,2,2,,-0.535,5.101,-0.615,0.787,12.0,34.0
47149,2470,2.14.4,4,Shakib Al Hasan,201,False,Manish Pandey,123,Ravindra Jadeja,9,False,ORTHODOX,26.556,,6,6,6,,-0.172,5.505,-0.073,0.742,7.0,38.0
47150,2470,2.14.5,5,Shakib Al Hasan,201,False,Manish Pandey,123,Ravindra Jadeja,9,False,ORTHODOX,26.784,,1,1,1,,-0.159,6.626,-0.015,0.704,14.0,46.0
47151,2470,2.14.6,6,Manish Pandey,123,True,Shakib Al Hasan,201,Ravindra Jadeja,9,False,ORTHODOX,25.835,,1,1,1,,-0.55,5.151,-0.692,0.675,15.0,45.0
47824,2473,2.7.1,1,Shikhar Dhawan,41,False,David Warner,170,Ravindra Jadeja,9,False,ORTHODOX,25.058,,1,1,1,,0.411,6.024,0.061,0.673,67.0,27.0
47825,2473,2.7.2,2,David Warner,170,False,Shikhar Dhawan,41,Ravindra Jadeja,9,False,ORTHODOX,26.003,,1,1,1,,0.102,6.55,-0.398,0.841,28.0,28.0
47826,2473,2.7.3,3,Shikhar Dhawan,41,False,David Warner,170,Ravindra Jadeja,9,False,ORTHODOX,25.544,,0,0,0,,0.263,6.172,-0.172,0.685,5.0,5.0
47827,2473,2.7.4,4,Shikhar Dhawan,41,False,David Warner,170,Ravindra Jadeja,9,False,ORTHODOX,25.34,,1,1,1,,0.28,3.817,-0.008,0.573,31.0,78.0
47828,2473,2.7.5,5,David Warner,170,False,Shikhar Dhawan,41,Ravindra Jadeja,9,False,ORTHODOX,-1.0,,2,2,2,,0.159,7.521,-0.409,0.572,18.0,28.0
47829,2473,2.7.6,6,David Warner,170,False,Shikhar Dhawan,41,Ravindra Jadeja,9,False,ORTHODOX,27.262,,2,2,2,,0.086,5.533,-0.253,0.607,20.0,25.0
